name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
St Marylebone Parish Church,https://programme.openhouse.org.uk/listings/12548,"Built in 1817 and located at the terminus of York Gate, Regent’s Park, St Marylebone Parish Church is one of the most significant landmarks of Marylebone. Our parish church has shaped and has been shaped by the community of Marylebone, even giving the village its name and providing continual spiritual and pastoral care for the community for over 900 years.","17 Marylebone Road, NW1 5LT",51.52278,-0.1524,10:30:00,15:45:00,Yes,Yes
"St Mary’s Church, Somers Town",https://programme.openhouse.org.uk/listings/13157,"One of four Commissioners’ Churches by W and HW Inwood in Camden, St Mary’s is currently hidden by a scaffolding crash deck that is protecting the public from the risk  of falling stonework. Threatened with closure and demolition in 2024, the Grade II listed church has been championed by conservation groups and community alike, for the importance of its social history as well as its architecture.","St Mary’s Church, Eversholt Street, NW1 1BN",51.53136,-0.1348,11:00:00,16:00:00,Yes,No
St Matthew's Church,https://programme.openhouse.org.uk/listings/11020,"St Matthew's is Grade II listed, built 1883-4 and designed by the architect Alfred Jowers. 
It features a WW1 memorial screen designed by Reginald Hallward and stained glass some believed to be by Edward Frampton","St Matthews church, North Common Road, W5 2QA",51.51328,-0.29574,11:00:00,16:00:00,No,
"St Michael's Church, Croydon",https://programme.openhouse.org.uk/listings/12579,"St Michael's is a Grade 1 listed building by architect J L Pearson. It was described by the poet John Betjeman as”one of Pearson’s loveliest churches” and Pevsner stated that “The interior is one of Pearson’s finest, and one of the most satisfying of its date anywhere”. There are particularly fine interior furnishings by eminent artists such as Bodley, Temple Moore and Comper.","St Michael's Church, Poplar Walk, Croydon, CR0 1UA",51.37826,-0.10085,10:00:00,16:00:00,Yes,No
St Olave Hart Street,https://programme.openhouse.org.uk/listings/13791,"A Great Fire Survivor, damaged in the blitz, the post war restoration of this fascinating building began 75 years ago this year.  Described by John Betjeman as a 'country church in the world of Seething Lane' the building uniquely blends medieval fabric with Festival of Britain era motifs. Explore the medieval crypt, 'Pepys' vestry, church tower and ringing room. Bellringing demonstrations.","8 Hart Street, EC3R 7NB",51.51094,-0.07946,12:30:00,17:30:00,Yes,No
St Pancras Church & Crypt,https://programme.openhouse.org.uk/listings/3678,"The church (1822 - Grade I listed) is an early and important example of Greek Revival architecture in London. Significant features include the caryatids and tower copied from models in Athens, and the atmospheric crypt.","Euston Road/Upper Woburn Place NW1, NW1 2BA",51.52727,-0.13075,10:00:00,15:15:00,No,
St Paul's Waldorf School,https://programme.openhouse.org.uk/listings/11759,"Grade II* listed old church building designed by Sir Charles Barry, 1826 built as one of the million churches scheme. Redundant in 1980's, then rebuilt and converted with St Paul’s Steiner Project’s occupancy from 1993; and now a full school since 1995; pews turned into classrooms, mainly by volunteers and workshops to gain experience; come and see Rudolf Steiner-influenced organic design approach","St. Pauls Waldorf School, 1 St. Pauls Road, N1 2QH",51.54648,-0.08774,11:00:00,15:00:00,No,
"St Paul's, Newington",https://programme.openhouse.org.uk/listings/2556,"Modern architecture church with large copper and lead roof and concrete, brick and stained glass external structure. Marble, wood and plaster interior and artwork by Sculptor Freda Pinto and Gerald Holtom.","Walworth Road, Lorrimore Square, SE17 3QU",51.48463,-0.10166,10:30:00,14:00:00,No,
St Paul’s Cathedral Tours,https://programme.openhouse.org.uk/listings/1669,"Guided tours of the Triforium space to see: Christopher Wren’s magnificent ‘Great Model’ made in 1673; the recently conserved Library (including William Tyndale's New Testament of 1526) the Geometrical Staircase and the stunning view from the West Gallery. 
Family Tours of the building take in the dome and Geometrical stairs - and feature a ""build your"" own engineering challenge.","St Paul's Cathedral, St Paul's Churchyard, EC4M 8AD",51.5142511,-0.09914039999999999,10:00:00,16:45:00,Yes,Yes
"St Thomas with St Matthew, Clapton Common",https://programme.openhouse.org.uk/listings/13683,"Originally, built in 1773 as the Stamford Hill Chapel, St Thomas' are ""Citizens with the Saints"". The Heritage Lottery Fund, local artists, and academics are working with the church to engage and preserve how we work together as 'commoners' and 'caretakers for the 'common good'. Explore this in the Exhibition - On Common Ground - and become part of St Thomas' Future for the Common Good.","1 Clapton Terrace, Clapton Common, Hackney, E5 9BW",51.56992,-0.06428,15:00:00,20:00:00,Yes,No
St. Joseph's Church & Quiet Garden,https://programme.openhouse.org.uk/listings/10436,"A lower-ground level church space, originally a school chapel. Stained glass windows (1820's) are from the original St. Mary Moorfields Church, near Finsbury Circus,  demolished to make way for Underground Metropolitan Line. Two icons in contemporary Ethiopian style depict Mary, Mother of the City and St. Joseph. The  Quiet Garden is an award-winning space in the  City of London.","Lamb's Buildings, Lamb's Passage, EC1Y 8LD",51.52232,-0.09044,10:00:00,17:00:00,No,
Star Wars Tour of London,https://programme.openhouse.org.uk/listings/13933,"An unofficial walking tour of London film locations used in Star Wars. Learn about the crucial role the city played for three different empires, Roman, British, and Galactic! 

Discover how London's Barbican Estate was the perfect shooting location for a dystopian view of the science fiction city of Coruscant. 

Learn how London and the destiny of Star Wars are so deeply intertwined!","137 Aldersgate st, EC1M 6EB",51.52013,-0.09759,09:30:00,11:00:00,Yes,Yes
Strongroom,https://programme.openhouse.org.uk/listings/13582,"Established 1984, Strongroom has produced some of the biggest records in British music and remains the largest independent recording studio in East London. 

Featuring unique visual design by legendary artist Jamie Reid (Sex Pistols), these spaces are unlike any other. Reid's work draws from druidic culture and sacred geometry to convey vital messages of hope, environmentalism and anti-fascism.","120-124 Curtain Road, EC2A 3SQ",51.52596,-0.08011,13:00:00,17:00:00,Yes,Yes
Surrey Street Mural by Vic Lee,https://programme.openhouse.org.uk/listings/13946,"A new mural celebrating the 750th anniversary of Croydon’s Street Market, A 1276 Royal Charter granted Croydon a weekly market which ran in the triangle around what we now know as Surrey Street, it is one of the oldest continuous markets in London. Commissioned from South London artist Vic Lee, the mural will share the surprising stories, facts and memories from the market’s remarkable history.","High Street, Croydon, CR0 1QG",51.37049,-0.10002,06:00:00,19:00:00,No,
Table Top Museums at The Art Workers’ Guild,https://programme.openhouse.org.uk/listings/2003,1713 terraced house with 1914 hall at rear. Notable renovated Arts and Crafts interior. Newly refurbished glass vaulted courtyard. Portraits of Guild Masters since 1884.,"6 Queen Square, WC1N 3AT",51.52149,-0.12272,11:00:00,17:00:00,Yes,No
Tannery Arts: Winchester House Studios,https://programme.openhouse.org.uk/listings/13174,"Join us for a unique opportunity to step inside the working studios of Tannery Artists. This event offers the chance to meet the artists, explore their work in progress, engage in conversation about wide range of artistic practices, and gain insight into different creative processes.","Winchester House, Cranmer Road, SW9 6EJ",51.47968,-0.10943,12:00:00,18:00:00,No,
Temple Bar,https://programme.openhouse.org.uk/listings/1983,"Temple Bar is a 350 year old gateway to the City of London, designed by Sir Christopher Wren. It formerly stood in Fleet Street, and is the last surviving gateway to the City of London. This beautiful structure has a fascinating history, which will be revealed to visitors.","First Floor, Paternoster Lodge, 2 Paternoster Square, EC4M 7DX",51.51508,-0.09844,10:00:00,16:00:00,No,
The Battle of Britain Bunker - The Generator House,https://programme.openhouse.org.uk/listings/13377,"Explore the Generator House at RAF Uxbridge’s Battle of Britain Bunker. Normally off‑limits to the public, it houses the original 1930s standby generator that powered the underground Operations Room coordinating RAF Fighter Command in WWII. It offers a glimpse into wartime engineering, featuring preserved machinery, original fittings, and fascinating stories.  Free admission, no booking required.","Battle of Britain Bunker, UB10 0GG",51.54089,-0.46506,10:00:00,16:00:00,No,
The Biscuit Building,https://programme.openhouse.org.uk/listings/12532,"Mother has been in the Biscuit Building since 2006, it was designed by Clive Wilkinson Architects. It is a four-story creative workspace, with the design centred around a 14-foot wide staircase through the building from ground to loading level to first floor and then second floor. A table, which accommodates Mother staff, is shaped as a continuous ribbon with this staircase.","10 Redchurch Street, E2 7DD",51.52412,-0.07608,10:30:00,16:00:00,Yes,Yes
The Caravan Gallery comes to Croydon,https://programme.openhouse.org.uk/listings/13401,"The Caravan Gallery is a unique documentary photography project and exhibition focused on Croydon's built environment. The Caravan Gallery photograph the sur/reality of everyday life and work with communities to explore people's connection to place, exhibiting their photographs of the area in a small caravan.","Queen's Gardens, Park Lane, Croydon, CR0 1YJ",51.37204,-0.09757,12:00:00,17:00:00,No,
The Crafted Environment: Merton Abbey Mills,https://programme.openhouse.org.uk/listings/13160,"Studio AVC is an architecture and interior design practice based in the historic 1929 Shop at Merton Abbey Mills—Join us for a short talk on William Morris and how the Arts & Crafts movement continues to inspire our designs today. Afterwards, we’ll take you on a guided tour of Merton Abbey Mills, the historic heart of Arts & Crafts making.","Unit 11, The 1929 Shop, Merton Abbey Mills Mills    London SW19 2RD",51.41297,-0.18355,10:30:00,15:30:00,No,
"The Delamarre & Conductor House, Brent Cross Town Tour",https://programme.openhouse.org.uk/listings/13915,Join Maccreanor Lavington for a walking tour of two of the first residential buildings to be delivered at Brent Cross Town – The Delamarre and Conductor House. The buildings form an important part of the emerging new town and demonstrate how high-quality architecture landscape and public realm can come together to create a distinctive and welcoming neighbourhood.,"145 Claremont Road, Brent Cross, NW2 1FE",51.57117,-0.21996,11:00:00,14:00:00,Yes,Yes
The Department Store,https://programme.openhouse.org.uk/listings/7607,"The Department Store is an RIBA National Award-winning refurbishment of a dilapidated Edwardian building in Brixton, completed by Squire & Partners in 2017. The design was informed by the layers of history and existing fabric of the heritage building.","The Department Store, 248 Ferndale Road, SW9 8FR",51.46404,-0.11522,10:00:00,13:00:00,Yes,Yes
The Fan Museum,https://programme.openhouse.org.uk/listings/1944,"Carefully restored Grade II* listed Georgian town houses, retaining many principal architectural features, including elegant façades and panelled rooms. Now houses the UK's only museum devoted to the history of fans and craft of fan making.","12 Crooms Hill, SE10 8ER",51.47904,-0.00801,11:00:00,17:00:00,Yes,No
The Great Barn,https://programme.openhouse.org.uk/listings/13378,"Part of Manor Farm Heritage Site, The Great Barn is a Grade II listed  building and one of the oldest timber framed buildings of its type. Usually closed only for private events, the building as offers a glimpse into the rural history of the local area and is a testament to local craft and engineering.","Manor Farm, Bury Street / Eastcote Road, HA4 7SU",51.57806,-0.42824,10:00:00,16:00:00,No,
"The Great Barn, Harmondsworth",https://programme.openhouse.org.uk/listings/2050,"This year we’re celebrating the 600th anniversary of Harmondsworth’s magnificent Great Barn. It’s over 190 feet long, nearly 40 feet high, and over 95% of its structural timbers are original. Displays include details of its construction, the conservation/repairs carried out in 2014, and its place in the agricultural history of the village.","Manor Court, High Street, Harmondsworth, UB7 0AQ",51.48961,-0.47975,11:00:00,17:00:00,No,
"The Lansbury Estate: Festival of Britain, Poplar 2026",https://programme.openhouse.org.uk/listings/13866,"Guided tours exploring The Lansbury Estate and it's role in the Festival of Britain, 1951. Discover why 86,000 people travelled on special busses to Poplar to marvel at this new neighbourhood, designed to be a blueprint for Britain's post-war recovery. 45-minute-long walking tours led by knowledgeable local guides.","The Hive, 167a East India Dock Road, E14 0EA",51.51134,-0.01476,10:30:00,13:30:00,Yes,Yes
"The Manor House, Manor Farm, Ruislip",https://programme.openhouse.org.uk/listings/13382,"Manor Farm House in Ruislip, built in 1505–1507, is a Tudor-style, Grade II listed building that once hosted local court sessions and housed high-status guests. Now a visitor centre, it features original beams, historic displays, and forms part of the wider 22-acre Manor Farm heritage site.  It is also believed to be the home to the oldest example of surviving domestic English  wallpaper.","Manor Farm House, Eastocote Road, HA4 8BD",51.5788,-0.42737,10:00:00,16:00:00,No,
"The Old Town Hall, Richmond",https://programme.openhouse.org.uk/listings/1381,"Red brick and Bath stone grand 'Elizabethan Renaissance' style building altered by war, political changes and reflecting Richmond's history.","Old Town Hall, Whittaker Avenue, Richmond, TW9 1TP",51.4588156,-0.3068136,10:00:00,15:00:00,Yes,Yes
The Purpose of Light: Exhibition by Misan Harriman,https://programme.openhouse.org.uk/listings/13445,"The Purpose of Light, Misan Harriman’s landmark photographic exhibition, bears witness to significant  moments, not with judgment or ideology, but with a deep and unflinching empathy for the human condition. Featuring 110 unique photographs, this exhibition is a call not for division, but for togetherness.","54 Eastcastle Street, W1W 8EF",51.51651,-0.13826,11:00:00,18:00:00,No,
The Smallest Gallery in Soho,https://programme.openhouse.org.uk/listings/12945,"The Smallest Gallery in Soho is a historic shop-front which faces onto 62 Dean Street, in the heart of Soho. The aim of this creative space is to display artwork that captures people’s attention on their journey through Soho and encourage them to stop, think and be inspired. The art displays are only to be viewed from the street and can be seen at any time of the day for free.","62 Dean Street, W1D 4QF",51.51302,-0.13226,10:30:00,12:30:00,No,
The South Wing,https://programme.openhouse.org.uk/listings/13708,"The South Wing is a design-led Victorian home, location house and creative space in Croydon, shaped by a belief that beauty, atmosphere and thoughtful detail can change how people feel. For Open House, visitors are invited inside a private residential space that explores home as stage, sanctuary and cultural invitation.","16 Aberdeen Road, Croydon, CR0 1EQ",51.36532,-0.09654,10:30:00,17:30:00,Yes,Yes
"The Stanley Picker Trust, Picker House",https://programme.openhouse.org.uk/listings/2144,"Completed in 1968 by Kenneth Wood, the house is an untouched time capsule of 1960s colour, innovation and design, with interiors  provided by the Conran Group. 

Situated in a quiet cul-de-sac on steeply sloping ground, the location was both an inspiration and a challenge for Ken Wood when creating the modern split-level design. The garden and pavilion gallery are also included in the tour.","Picker, Kingston upon Thames, KT2 7HX",51.42213,-0.26898,11:00:00,16:30:00,Yes,Yes
The Swedenborg Society,https://programme.openhouse.org.uk/listings/889,"Grade II-listed Georgian domestic building c.1760, formerly part of the Bedford Estate. Interior refurbished 1925 to form lecture hall (restored 2014), library, bookshop and offices. Oak woodwork and green Doulton tiles line the staircase.","Swedenborg House, 20-21 Bloomsbury Way, WC1A 2TH",51.51802,-0.12291,10:00:00,17:00:00,Yes,No
The Thorney Island Society Archives,https://programme.openhouse.org.uk/listings/11805,"Visit the Thorney Island Society Archives to explore rare photographs, documents, and hidden stories that shaped the local community. Whether you love heritage, local culture, or discovering the past, the archives offer a welcoming glimpse into the area’s history.","10 Old Pye Street, SW1P 2DG",51.49751,-0.1316,10:00:00,16:00:00,No,
The Tin Tabernacle / Cambridge Hall,https://programme.openhouse.org.uk/listings/3660,"Constructed in 1863, Kilburn’s grade II corrugated Iron Church set about it’s new course in the 1950's when it’s interior was transformed to resemble naval training ship (TS) Bicester.","12-16 Cambridge Avenue, NW6 5BA",51.5355,-0.19289,12:00:00,16:00:00,No,
The Victorian Society,https://programme.openhouse.org.uk/listings/10300,"Part of the original pioneering Bedford Park development, latterly restored by the Victorian Society and serving as its headquarters since 1973. The house itself is in a picturesque style, of three storeys,  in red and yellow brick, with a Dutch gable and oriel windows.  It is dated 1880, and was designed by E. J. May.","1 Priory Gardens, Bedford Park, Chiswick, W4 1TT",51.49613,-0.25377,11:00:00,16:15:00,Yes,No
The West End At War,https://programme.openhouse.org.uk/listings/13889,"A special exhibition exploring the people and places that shaped the area during the Second World War. Tracing famous figures who made Soho their home, and the ordinary everyday heroes who kept the area functioning and our spirits up!","75 Dean Street, W1D 3PU",51.51381,-0.13307,12:00:00,17:00:00,No,
The hidden Streets of Westminster,https://programme.openhouse.org.uk/listings/13816,"Behind the façade of power of Westminster lies a maze of backstreets, brimming with history from a medieval English village, prisons, slums, plague pits to birth of English printing and world of espionage… Trace the footsteps of suffragette and spies, and uncover the fascinating stories, people and events shaped British history.","Supreme Court, Parliament Square, SW1P 3BD",51.5005,-0.12804,14:00:00,16:00:00,Yes,Yes
Timothy Hatton Architects – The Foundry,https://programme.openhouse.org.uk/listings/11069,"Tucked behind a busy road in W12, this former foundry is a multi-level development featuring an architects’ studio with courtyards and spaces for exhibitions and musical performances. The building's 15m brick chimney is a local landmark.

This year we are excited to announce a commemorative exhibition showcasing the work of British artist Rosamonde Hatton (1952–2024).","The Foundry, 1 Adelaide Grove, W12 0JU",51.50675,-0.23739,11:00:00,16:00:00,No,
Tin House,https://programme.openhouse.org.uk/listings/6428,"Making efficient use of an irregular urban site, this house is made up of interconnecting top-lit pavilions arranged to define a tranquil private courtyard.","Smugglers Yard, 105 Devonport Road, W12 8PB",51.50572,-0.23139,10:00:00,13:00:00,No,
Tooting Bec Lido,https://programme.openhouse.org.uk/listings/2181,"Outdoor pool 100x33 yards. One million gallons of unheated water. Iconic outdoor cubicle doors, fountain and café added in the 1930s, with Art Deco style entrance in 2001. Sports hall pavilion added in 2016.","Tooting Bec Lido, Tooting Bec Road, SW16 1RU",51.43182,-0.13911,09:00:00,16:00:00,No,
Tower and Churchyard of St Mary's Hornsey,https://programme.openhouse.org.uk/listings/662,"Grade II* listed tower with restored chapel remaining from Medieval parish church. Tour includes crypt, ringing chamber & main roof with excellent extensive views in all directions. Organised by Friends of Hornsey Church Tower.","High Street Hornsey , N8 7NT",51.58736,-0.11566,14:00:00,17:00:00,No,
Trinity Buoy Wharf/Container City,https://programme.openhouse.org.uk/listings/2205,"Home to London's only lighthouse, fine stock buildings, examples of the innovative Container City buildings and SS Robin, the world’s only surviving complete
Victorian steamship. This former buoy manufacturing site is now a centre for the creative industries with various sculptures and installations.","64 Orchard Place, E14 0JW",51.50862,0.00894,11:00:00,17:00:00,Yes,No
"Trinity Congregational Chapel, Brixton",https://programme.openhouse.org.uk/listings/13560,Trinity is a 19th century Nonconformist chapel founded in 1828. The design is a Georgian preaching box with a Doric porch.  The chapel has a Bevington pipe organ at the balcony level. There are some Victorian stained glass windows and a more modern  window installed in 1976. Other windows are now clear glass as was typical for Nonconformists in 1828. The chapel has wooden pews.,"Trinity Chapel, St. Matthew’s Road, SW2 1NF",51.45802,-0.11604,10:00:00,16:00:00,No,
Turner's House in Twickenham,https://programme.openhouse.org.uk/listings/1598,"Sandycombe Lodge was built in 1813 to the designs of England’s great landscape painter, J.M.W. Turner; working here as his own architect to create a quiet retreat for himself, away from the pressures of the London art world. We will offer guided tours and an Art Fair in the garden, with refreshments and cakes, will also be available.","Sandycombe Lodge, 40 Sandycoombe Road, TW1 2LR",51.45384,-0.31631,11:15:00,16:00:00,Yes,Yes
Twickenham Museum,https://programme.openhouse.org.uk/listings/1741,"Grade II listed former waterman's cottage c1720. Restored and converted into a museum celebrating the rich history of Twickenham, Whitton, Teddington and the Hamptons.","25 The Embankment, Twickenham, TW1 3DU",51.44673,-0.32552,12:00:00,15:00:00,No,
"University of Greenwich, Stockwell Street",https://programme.openhouse.org.uk/listings/6096,"The building features a limestone exterior designed to 'complement but not mimic' the surrounding historical architecture, whilst behind the façade is a 4-storey composition of steel, glass and exposed concrete.","Stockwell Street, Greenwich, SE10 9BD",51.47997,-0.00908,10:00:00,16:00:00,No,
University of West London,https://programme.openhouse.org.uk/listings/12880,"The University of West London is offering guided tours of its Ealing site, led by some of our current students, offering the opportunity to discover more about the University’s history and how its facilities have been transformed in recent years.","St Mary's Road, W5 5RF",51.50665,-0.30281,11:00:00,14:00:00,Yes,No
Victoria: Hidden in Plain Sight,https://programme.openhouse.org.uk/listings/7774,"Quote - “All the secrets of the world worth knowing are hiding in plain sight”, the City of Westminster Tour Guides are offering a new walk around the quieter streets of Victoria, we will unveil some of these Hidden in Plain Sight secrets.","Opposite the Cardinal Place Underground Exi, Cardinal Place,",51.4971,-0.14111,10:00:00,16:30:00,Yes,No
Volunteer and Visit at Blythe Hill Fields,https://programme.openhouse.org.uk/listings/13942,"Our regular volunteer session caring for our wildlife garden, food forest, tiny forest, pond, swales, trees and meadows.
Learn about gardening, biodiversity and community action in an urban setting from the Friends group.  We will be talking about our journey to create habitats, improve access, and boost climate resilience, and the impacts for the Fields' biodiversity and the local community.","Wildlife Garden, Blythe Hill Fields",51.4471,-0.03556,10:00:00,12:00:00,No,
WM College,https://programme.openhouse.org.uk/listings/4131,"Outstanding Edwardian building (1905 grade II; many original features). 

The oldest UK adult college, founded as the Working Men's College in 1854 by FD Maurice, John Ruskin & Christian Socialist. Purpose-designed by WD Caröe; updated for modern educational aspirations. 

Now known as WM College - inspiring learning since 1854.","44 Crowndale Road, Camden, NW1 1TR",51.53526,-0.13605,11:00:00,16:00:00,Yes,No
WWII fighter pen tours at former RAF Kenley,https://programme.openhouse.org.uk/listings/11891,"Join us for an open tour exploring the architecture, use, and restoration of the WWII fighter pens and air raid shelters that were part of RAF Kenley's airfield defenses.","Kenley Common, Kenley, CR5 1JS",51.3106,-0.08914,11:00:00,15:00:00,No,
Wade House,https://programme.openhouse.org.uk/listings/13795,"Turning what was once a backland site into a two-storey, two-bedroom detached home, Wade House introduces a modern new-build to the heart of Metroland.","2b Salcombe Way, Ruislip, HA4 6BA",51.56877,-0.41245,12:00:00,16:00:00,No,
Walking Stories: Haringey Golden Key Academy exhibition,https://programme.openhouse.org.uk/listings/13903,"Step inside and discover the eight community-led walking tours exploring Haringey’s people, places and histories. Walking Stories: Haringey brings together photographs, maps, archives, artwork and stories from across the borough. The exhibition at Birch Arts CIC gallery, in one of Blue House Yard’s distinctive colourful huts, is created by the Golden Key Academy tour guide course participants.","Birch Arts Gallery, Blue House Yard, Wood Green, N22 7TB",51.5972,-0.11166,12:00:00,18:00:00,No,
Walking Tour:  Charles I - Monster or Martyr ?,https://programme.openhouse.org.uk/listings/13863,Walking tour of the sites of the last days of King Charles I and the legacy of the upheavals which cost him his life and still echo to this day.,"Churchill Statue, Parliament Square, SW1P 3JX",51.50084,-0.12643,11:00:00,15:30:00,Yes,Yes
Wennington Parish Church of St Mary and St Peter,https://programme.openhouse.org.uk/listings/10184,Grade II listed Norman church dating from as early as 1190 and as late as 1248.,"Wennington Road, Wennington, RM13 9DX",51.5067131,0.2172764,10:00:00,16:00:00,No,
West Ham Pumping Station,https://programme.openhouse.org.uk/listings/13785,"West Ham pumping station was built to raise
West Ham sewage to the level of Sir Joseph
Bazalgette's Northern Outfall sewer (1864)
along which it could then flow under gravity
to Beckton works for treatment.
Contains two unique Lilleshall beam steam engines.
Also once a power station to power the Westham Corpration Tramways","Abbey Road, E15 2QT",51.53127,0.00173,11:15:00,15:15:00,No,
Whitgift Almshouses,https://programme.openhouse.org.uk/listings/3543,Tudor almshouses dating from 1596 and founded by the Archbishop of Canterbury John Whitgift. Chapel and Courtyard with original 16C clock.,"North End, Croydon, CR9 1SS",51.3739482,-0.0998395,10:30:00,16:15:00,Yes,Yes
William Morris Society - Kelmscott House,https://programme.openhouse.org.uk/listings/2387,"Residence of Sir Francis Ronalds, George MacDonald and (from 1878-96) William Morris. Organised by the William Morris Society. Access to the William Morris Society's premises in the Coach House and basement only, including the current exhibition.","26 Upper Mall, W6 9TA",51.4905675,-0.2355918,10:00:00,17:00:00,No,
"Wimbledon Village Club, Museum and Lecture Hall",https://programme.openhouse.org.uk/listings/4472,"A Victorian Gothic Village Club and Lecture Hall comprising village hall, members’ club, museum, gallery and arts/ activities spaces.","26 Lingfield Road (corner of Ridgway), SW19 4QD",51.42321,-0.21656,11:00:00,16:00:00,Yes,No
Wimbledon Windmill Museum,https://programme.openhouse.org.uk/listings/2396,"Rare example of a hollow post mill (1817). Grade II* listed, it now contains a museum depicting the history and development of windmills in Britain. Many working models, windmill machinery, equipment and tools.","Windmill Road, Wimbledon Common, SW19 5NR",51.43312,-0.23263,14:00:00,17:00:00,No,
"Windermere av, Merton",https://programme.openhouse.org.uk/listings/13749,"A creatively refurbished family home showcasing sustainable reuse and handmade ceramics. Reclaimed cupboards, salvaged furniture and broken tiles have been transformed into bespoke kitchens, bathrooms and mosaics. Handmade ceramic sinks, lamps, tiles and decorative objects are integrated throughout the house, creating a unique interior where craft, sustainability and everyday living come together.","67 Windermere Ave, SW19 3EP",51.40414,-0.19593,10:00:00,18:00:00,No,
Wooden Annex,https://programme.openhouse.org.uk/listings/12667,"A full refurbishment of a 1950 end-of-terrace house with a new timber annex. The ground floor space flows from the living area to the garden, integrating new dining and kitchen areas. The project focused on customising components. Timber foundation beams, posts, and a plywood waffle slab were digitally fabricated, reducing embodied CO2 by 70% compared to brick and concrete foundations.","76 Farquhar Road, SE19 1LT",51.42585,-0.07991,11:00:00,17:00:00,No,
"Woodside Loft, 4 Singleton Scarp",https://programme.openhouse.org.uk/listings/12382,"Woodside Loft is an exceptional loft conversion and was the winner of an SBID International Design Excellence Award (2020). It's part living room, part multi-function space,  part chill-out den, part guest quarters. The conversion makes use of every inch of space and adopts unconventional ideas and solutions to achieve its design objective.","4 Singleton Scarp, N12 7AR",51.61619,-0.19194,09:00:00,11:00:00,No,
Zaha Hadid Foundation,https://programme.openhouse.org.uk/listings/11656,"This is a unique chance to see behind the scenes of the Zaha Hadid Foundation archive. The founding collection comprises of works across a range of media, including architectural models, furniture, interior design, paintings, drawings, architectural plans and blueprints, fashion design, and jewellery.","Zaha Hadid Foundation, 28 Shad Thames, SE1 2YD",51.50273,-0.07155,10:30:00,15:00:00,Yes,Yes
Zoroastrian Centre For Europe (formerly Grosvenor Cinema),https://programme.openhouse.org.uk/listings/3433,"Grade II* listed Art Deco building with well-preserved interior. Auditorium with deep coved ribs; proscenium arch flanked by fluted columns. Restoration fully funded by in house donations from Zoroastrian faith community, without government grants.","440-442 Alexandra Avenue, Harrow, Middlesex, HA2 9TL",51.57401,-0.37068,10:00:00,16:00:00,No,
outhouse gallery,https://programme.openhouse.org.uk/listings/12832,"outhouse gallery is a small, independent, artist-run creative space located in Brunswick Park, Camberwell. 
As a former public toilet, the gallery's mission is to be open, public and accessible to both facilitators and visitors - from free exhibitions, live performances, and workshops to publishing articles online and in outhouse magazine.","Unit 1, inside Brunswick Park, SE5 7RH",51.47498,-0.08501,12:00:00,17:00:00,No,
‘Strictly Entertainment’- Shepherd’s Bush 1915-2013,https://programme.openhouse.org.uk/listings/12753,"Follow in the footsteps of the Beatles, Coldplay, Alfred Hitchcock and countless others….See what remains of the iconic 1960’s BBC Television Centre and the Gaumont Film Studios  ….plus discover Charles Dickens’ controversial connection to Shepherd’s Bush.","White City Tube, Wood Lane, W12 7SL",51.51188,-0.22483,11:30:00,12:45:00,Yes,Yes
